conversation_id,utterance_id,speaker,utterance,generation_strategy,source,metadata,tokens,lemmas,pos_tags,token_languages,num_tokens,num_english_tokens,num_hindi_tokens,is_code_switched
88,88_3,Person1,"Yes, we tried that, but the main problem is that some members don’t reply promptly and the deadline is looming",intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['yes', 'tried', 'main', 'problem', 'members', 'don', 't', 'reply', 'promptly', 'deadline', 'looming']","['yes', 'try', 'main', 'problem', 'member', 'don', 't', 'reply', 'promptly', 'deadline', 'loom']","['INTJ', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'ADV', 'NOUN', 'VERB']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en']",11,11,0,False
88,88_4,Person2,That’s common,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['s', 'common']","['s', 'common']","['VERB', 'ADJ']","['en', 'en']",2,2,0,False
88,88_5,Person2,"One technique is to use a shared Kanban board and set daily check‑ins, like stand‑ups, to keep everyone accountable",intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['technique', 'use', 'shared', 'kanban', 'board', 'set', 'daily', 'check', 'like', 'stand', 'accountable']","['technique', 'use', 'share', 'kanban', 'board', 'set', 'daily', 'check', 'like', 'stand', 'accountable']","['NOUN', 'VERB', 'VERB', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en']",11,11,0,False
88,88_6,Person1,Sounds good—<Hindi>रोज़ शाम को</Hindi>—a quick sync could help us align,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['sounds', 'good', 'roj0a', 'sama', 'quick', 'sync', 'help', 'align']","['sound', 'good', 'roja', 'sama', 'quick', 'sync', 'help', 'align']","['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB']","['en', 'en', 'hi', 'hi', 'en', 'en', 'en', 'en']",8,6,2,True
88,88_7,Person2,Absolutely,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']",['absolutely'],['absolutely'],['ADV'],['en'],1,1,0,False
88,88_8,Person2,I’ll set up a Slack channel and invite the team,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['ll', 'set', 'slack', 'channel', 'invite', 'team']","['ll', 'set', 'slack', 'channel', 'invite', 'team']","['AUX', 'VERB', 'PROPN', 'NOUN', 'VERB', 'NOUN']","['en', 'en', 'en', 'en', 'en', 'en']",6,6,0,False
88,88_9,Person2,"Also, if anyone needs help with coding or testing, I can pair program",intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['needs', 'help', 'coding', 'testing', 'pair', 'program']","['need', 'help', 'coding', 'testing', 'pair', 'program']","['VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN']","['en', 'en', 'en', 'en', 'en', 'en']",6,6,0,False
88,88_10,Person1,Great,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']",['great'],['great'],['ADJ'],['en'],1,1,0,False
88,88_11,Person1,"I’m planning to focus on the data‑processing module, which seems the most complex part",intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['m', 'planning', 'focus', 'data', 'processing', 'module', 'complex']","['m', 'plan', 'focus', 'datum', 'processing', 'module', 'complex']","['AUX', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ']","['en', 'en', 'en', 'en', 'en', 'en', 'en']",7,7,0,False
88,88_12,Person2,"If you get stuck on algorithm details, let me know",intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['stuck', 'algorithm', 'details', 'let', 'know']","['stick', 'algorithm', 'detail', 'let', 'know']","['VERB', 'PROPN', 'NOUN', 'VERB', 'VERB']","['en', 'en', 'en', 'en', 'en']",5,5,0,False
88,88_13,Person2,I can suggest some efficient libraries and explain the trade‑offs,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['suggest', 'efficient', 'libraries', 'explain', 'trade']","['suggest', 'efficient', 'library', 'explain', 'trade']","['VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN']","['en', 'en', 'en', 'en', 'en']",5,5,0,False
88,88_14,Person1,Thanks—<Hindi>मुझे लगता है कि हमें अच्छी स्लाइड्स बनाने होंगी</Hindi>—and I need some feedback on the presentation structure,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['thanks', 'muje', 'lagata', 'hamem', 'acci', 'slaiqsa', 'banane', 'need', 'feedback', 'presentation', 'structure']","['thank', 'mem', 'lagana', 'hama', 'acca', 'slaiqa', 'banana', 'need', 'feedback', 'presentation', 'structure']","['NOUN', 'PRON', 'VERB', 'PRON', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN']","['en', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'en', 'en', 'en', 'en']",11,5,6,True
88,88_15,Person2,I can review your slides tomorrow morning and we can rehearse the demo together to ensure it runs smoothly,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['review', 'slides', 'tomorrow', 'morning', 'rehearse', 'demo', 'ensure', 'runs', 'smoothly']","['review', 'slide', 'tomorrow', 'morning', 'rehearse', 'demo', 'ensure', 'run', 'smoothly']","['VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'ADV']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en']",9,9,0,False
88,88_16,Person1,Perfect,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']",['perfect'],['perfect'],['VERB'],['en'],1,1,0,False
88,88_17,Person1,I’ll send you the draft tonight so we can iterate on it,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['ll', 'send', 'draft', 'tonight', 'iterate']","['ll', 'send', 'draft', 'tonight', 'iterate']","['AUX', 'VERB', 'NOUN', 'NOUN', 'VERB']","['en', 'en', 'en', 'en', 'en']",5,5,0,False
88,88_18,Person2,Sounds like a plan,intra_sentinal,LLM,"['minimax/minimax-m2:free', '\n    Use the 10 examples below to generate a conversation between 2 people.\n    Make each character not speak for more than 10 times. The 2 people will be code switching between\n    English and Hindi. Make person 1 have the first code switch. Make the code switches highlighting intra-sentinel switching.\n    Examples: \n    I was so tired kal raat that I fell asleep instantly.\n    Usne bola “I’ll call you baad mein,” but phir call hi nahi kiya.\n    Let’s meet kal subah at the cafe near your ghar.\n    I don’t think mujhe woh movie pasand aayegi.\n    Humne project complete kar liya, but abhi presentation pending hai.\n    The teacher said ki tumhe zyada practice ki zaroorat hai.\n    Mujhe samajh nahi aata why he always comes late.\n    They were laughing itna zyada ki sab log dekhne lage.\n    I’m hungry, kya hum abhi kuch order karen?\n    Kal ka test tough tha but thankfully sab questions practice wale hi the\n    Average between 10-12 conversations per turn, simulate a natural billingual conversation, structure the result conversation to only include periods at the end of a sentence, only return the conversation, have it in a format similar to speaker: sentence, do not include anything else.IMPORTANT: Only code switch in EXACTLY 1 out of 4 sentences (25% of sentences should have Hindi). This means 3 sentences should be pure English, then 1 sentence with Hindi mixed in. Do NOT code switch more frequently than this ratio. generate all hindi words using the the devangarione example is Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.ensure to ONLY USE DEVANGARI and not romanized hindiperson1 is student in a struggling group project\nperson2 is software engineer at Microsoft']","['sounds', 'like', 'plan']","['sound', 'like', 'plan']","['VERB', 'ADP', 'NOUN']","['en', 'en', 'en']",3,3,0,False
